PIMS_ID,all_text_clean,all_text_clean_spacy,main_strategy_3,,capacity_building,enabling,finance_economy,food_and_agricultural_commodities,governance,law_regulation,management_operation,mitigation_adaptation,monitor_inventory,technology_innovation
5821,,,['governance'],0,0,0,0,0,1,0,0,0,0,0
5804,,,['enabling'],0,0,1,0,0,0,0,0,0,0,0
5792,,,['law_regulation'],0,0,0,0,0,0,1,0,0,0,0
5784,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
5778,,,[''],1,0,0,0,0,0,0,0,0,0,0
5770,,,['management_operation'],0,0,0,0,0,0,0,1,0,0,0
5769,,,['law_regulation'],0,0,0,0,0,0,1,0,0,0,0
5766,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
5763,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
5761,,,[''],1,0,0,0,0,0,0,0,0,0,0
5760,,,[''],1,0,0,0,0,0,0,0,0,0,0
5750,,,['mitigation_adaptation'],0,0,0,0,0,0,0,0,1,0,0
5741,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
5716,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
5704,,,['food_and_agricultural_commodities'],0,0,0,0,1,0,0,0,0,0,0
5693,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
5690,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
5689,,,['law_regulation'],0,0,0,0,0,0,1,0,0,0,0
5688,,,['finance_economy'],0,0,0,1,0,0,0,0,0,0,0
5686,,,['finance_economy'],0,0,0,1,0,0,0,0,0,0,0
5659,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
5645,,,['monitor_inventory'],0,0,0,0,0,0,0,0,0,1,0
5640,,,['monitor_inventory'],0,0,0,0,0,0,0,0,0,1,0
5620,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
5619,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
5581,,,['food_and_agricultural_commodities'],0,0,0,0,1,0,0,0,0,0,0
5507,,,['management_operation'],0,0,0,0,0,0,0,1,0,0,0
5503,,,['management_operation'],0,0,0,0,0,0,0,1,0,0,0
5502,,,[''],1,0,0,0,0,0,0,0,0,0,0
5468,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
5467,,,['management_operation'],0,0,0,0,0,0,0,1,0,0,0
5387,,,['finance_economy'],0,0,0,1,0,0,0,0,0,0,0
5379,,,['monitor_inventory'],0,0,0,0,0,0,0,0,0,1,0
5090,,,[''],1,0,0,0,0,0,0,0,0,0,0
4970,,,['food_and_agricultural_commodities'],0,0,0,0,1,0,0,0,0,0,0
4775,,,[''],1,0,0,0,0,0,0,0,0,0,0
4633,,,['enabling'],0,0,1,0,0,0,0,0,0,0,0
4590,,,[''],1,0,0,0,0,0,0,0,0,0,0
4138,,,['law_regulation'],0,0,0,0,0,0,1,0,0,0,0
3807,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
3650,,,[''],1,0,0,0,0,0,0,0,0,0,0
6281,,,['management_operation'],0,0,0,0,0,0,0,1,0,0,0
6274,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
6003,,,['finance_economy'],0,0,0,1,0,0,0,0,0,0,0
5931,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
5908,,,['monitor_inventory'],0,0,0,0,0,0,0,0,0,1,0
5877,,,['finance_economy'],0,0,0,1,0,0,0,0,0,0,0
5874,,,['monitor_inventory'],0,0,0,0,0,0,0,0,0,1,0
5872,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
5861,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
5830,,,[''],1,0,0,0,0,0,0,0,0,0,0
5725,,,['management_operation'],0,0,0,0,0,0,0,1,0,0,0
5720,,,['monitor_inventory'],0,0,0,0,0,0,0,0,0,1,0
5615,,,['technology_innovation'],0,0,0,0,0,0,0,0,0,0,1
5532,,,['governance'],0,0,0,0,0,1,0,0,0,0,0
5479,,,['enabling'],0,0,1,0,0,0,0,0,0,0,0
5410,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
6188,,,['finance_economy'],0,0,0,1,0,0,0,0,0,0,0
6159,,,['finance_economy'],0,0,0,1,0,0,0,0,0,0,0
6089,,,['finance_economy'],0,0,0,1,0,0,0,0,0,0,0
6037,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
5997,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
5957,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
5885,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
5831,,,['law_regulation'],0,0,0,0,0,0,1,0,0,0,0
5728,,,['monitor_inventory'],0,0,0,0,0,0,0,0,0,1,0
5721,,,['finance_economy'],0,0,0,1,0,0,0,0,0,0,0
5702,,,['management_operation'],0,0,0,0,0,0,0,1,0,0,0
5677,,,['management_operation'],0,0,0,0,0,0,0,1,0,0,0
5674,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
5653,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
5574,,,['technology_innovation'],0,0,0,0,0,0,0,0,0,0,1
5543,,,['finance_economy'],0,0,0,1,0,0,0,0,0,0,0
5488,,,['finance_economy'],0,0,0,1,0,0,0,0,0,0,0
5484,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
5476,,,['monitor_inventory'],0,0,0,0,0,0,0,0,0,1,0
5462,,,['monitor_inventory'],0,0,0,0,0,0,0,0,0,1,0
5395,,,['management_operation'],0,0,0,0,0,0,0,1,0,0,0
6121,,,[''],1,0,0,0,0,0,0,0,0,0,0
6108,,,['monitor_inventory'],0,0,0,0,0,0,0,0,0,1,0
6533,,,[''],1,0,0,0,0,0,0,0,0,0,0
6520,,,['law_regulation'],0,0,0,0,0,0,1,0,0,0,0
6376,,,['technology_innovation'],0,0,0,0,0,0,0,0,0,0,1
6266,,,['monitor_inventory'],0,0,0,0,0,0,0,0,0,1,0
6245,,,['monitor_inventory'],0,0,0,0,0,0,0,0,0,1,0
6238,,,['management_operation'],0,0,0,0,0,0,0,1,0,0,0
6219,,,['mitigation_adaptation'],0,0,0,0,0,0,0,0,1,0,0
6215,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
6172,,,['mitigation_adaptation'],0,0,0,0,0,0,0,0,1,0,0
6155,,,['monitor_inventory'],0,0,0,0,0,0,0,0,0,1,0
6148,,,['monitor_inventory'],0,0,0,0,0,0,0,0,0,1,0
6137,,,['monitor_inventory'],0,0,0,0,0,0,0,0,0,1,0
6135,,,['monitor_inventory'],0,0,0,0,0,0,0,0,0,1,0
6132,,,['monitor_inventory'],0,0,0,0,0,0,0,0,0,1,0
6130,,,['monitor_inventory'],0,0,0,0,0,0,0,0,0,1,0
6119,,,['finance_economy'],0,0,0,1,0,0,0,0,0,0,0
6117,,,['technology_innovation'],0,0,0,0,0,0,0,0,0,0,1
6116,,,['law_regulation'],0,0,0,0,0,0,1,0,0,0,0
6100,,,['law_regulation'],0,0,0,0,0,0,1,0,0,0,0
6098,,,['finance_economy'],0,0,0,1,0,0,0,0,0,0,0
6080,,,['finance_economy'],0,0,0,1,0,0,0,0,0,0,0
6076,,,['monitor_inventory'],0,0,0,0,0,0,0,0,0,1,0
6075,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
6044,,,['finance_economy'],0,0,0,1,0,0,0,0,0,0,0
6043,,,['governance'],0,0,0,0,0,1,0,0,0,0,0
6036,,,['finance_economy'],0,0,0,1,0,0,0,0,0,0,0
6034,,,['monitor_inventory'],0,0,0,0,0,0,0,0,0,1,0
6033,,,['finance_economy'],0,0,0,1,0,0,0,0,0,0,0
5977,,,['finance_economy'],0,0,0,1,0,0,0,0,0,0,0
5975,,,[''],1,0,0,0,0,0,0,0,0,0,0
5968,,,[''],1,0,0,0,0,0,0,0,0,0,0
5967,,,['finance_economy'],0,0,0,1,0,0,0,0,0,0,0
5966,,,[''],1,0,0,0,0,0,0,0,0,0,0
5963,,,['monitor_inventory'],0,0,0,0,0,0,0,0,0,1,0
5853,,,['food_and_agricultural_commodities'],0,0,0,0,1,0,0,0,0,0,0
5839,,,['management_operation'],0,0,0,0,0,0,0,1,0,0,0
5595,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
5552,,,['finance_economy'],0,0,0,1,0,0,0,0,0,0,0
5464,,,['management_operation'],0,0,0,0,0,0,0,1,0,0,0
5434,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
5431,,,['monitor_inventory'],0,0,0,0,0,0,0,0,0,1,0
5428,,,['monitor_inventory'],0,0,0,0,0,0,0,0,0,1,0
5400,,,['monitor_inventory'],0,0,0,0,0,0,0,0,0,1,0
5336,,,['technology_innovation'],0,0,0,0,0,0,0,0,0,0,1
5002,,,['monitor_inventory'],0,0,0,0,0,0,0,0,0,1,0
4978,,,['law_regulation'],0,0,0,0,0,0,1,0,0,0,0
4952,,,['food_and_agricultural_commodities'],0,0,0,0,1,0,0,0,0,0,0
4805,,,['monitor_inventory'],0,0,0,0,0,0,0,0,0,1,0
4789,,,['food_and_agricultural_commodities'],0,0,0,0,1,0,0,0,0,0,0
4667,,,['monitor_inventory'],0,0,0,0,0,0,0,0,0,1,0
4569,,,['monitor_inventory'],0,0,0,0,0,0,0,0,0,1,0
4453,,,['mitigation_adaptation'],0,0,0,0,0,0,0,0,1,0,0
4377,,,['law_regulation'],0,0,0,0,0,0,1,0,0,0,0
2796,,,[''],1,0,0,0,0,0,0,0,0,0,0
6543,,,['technology_innovation'],0,0,0,0,0,0,0,0,0,0,1
6539,,,[''],1,0,0,0,0,0,0,0,0,0,0
6532,,,['food_and_agricultural_commodities'],0,0,0,0,1,0,0,0,0,0,0
6434,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
6423,,,['food_and_agricultural_commodities'],0,0,0,0,1,0,0,0,0,0,0
6422,,,[''],1,0,0,0,0,0,0,0,0,0,0
6420,,,['food_and_agricultural_commodities'],0,0,0,0,1,0,0,0,0,0,0
6378,,,['food_and_agricultural_commodities'],0,0,0,0,1,0,0,0,0,0,0
6353,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
6352,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
6332,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
6318,,,[''],1,0,0,0,0,0,0,0,0,0,0
6272,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
6271,,,['food_and_agricultural_commodities'],0,0,0,0,1,0,0,0,0,0,0
6263,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
6262,,,['monitor_inventory'],0,0,0,0,0,0,0,0,0,1,0
6255,,,['food_and_agricultural_commodities'],0,0,0,0,1,0,0,0,0,0,0
6251,,,['mitigation_adaptation'],0,0,0,0,0,0,0,0,1,0,0
6241,,,['monitor_inventory'],0,0,0,0,0,0,0,0,0,1,0
6239,,,['law_regulation'],0,0,0,0,0,0,1,0,0,0,0
6236,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
6235,,,[''],1,0,0,0,0,0,0,0,0,0,0
6233,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
6223,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
6222,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
6214,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
6212,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
6211,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
6209,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
6208,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
6207,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
6203,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
6197,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
6181,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
6170,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
6152,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
6149,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
6143,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
6140,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
6136,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
6131,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
6128,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
6124,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
6120,,,['monitor_inventory'],0,0,0,0,0,0,0,0,0,1,0
6082,,,['monitor_inventory'],0,0,0,0,0,0,0,0,0,1,0
6067,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
6064,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
6060,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
6056,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
6055,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
6041,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
6031,,,['management_operation'],0,0,0,0,0,0,0,1,0,0,0
6013,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
6012,,,['management_operation'],0,0,0,0,0,0,0,1,0,0,0
5946,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
5943,,,[''],1,0,0,0,0,0,0,0,0,0,0
5939,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
5925,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
5901,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
5870,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
5851,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
5843,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
5811,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
5799,,,[''],1,0,0,0,0,0,0,0,0,0,0
5798,,,[''],1,0,0,0,0,0,0,0,0,0,0
5772,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
5754,,,[''],1,0,0,0,0,0,0,0,0,0,0
5737,,,[''],1,0,0,0,0,0,0,0,0,0,0
5644,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
5643,,,[''],1,0,0,0,0,0,0,0,0,0,0
5593,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
5587,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
5530,,,['food_and_agricultural_commodities'],0,0,0,0,1,0,0,0,0,0,0
5518,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
5498,,,[''],1,0,0,0,0,0,0,0,0,0,0
5491,,,['food_and_agricultural_commodities'],0,0,0,0,1,0,0,0,0,0,0
5487,,,['food_and_agricultural_commodities'],0,0,0,0,1,0,0,0,0,0,0
5486,,,['food_and_agricultural_commodities'],0,0,0,0,1,0,0,0,0,0,0
5485,,,['food_and_agricultural_commodities'],0,0,0,0,1,0,0,0,0,0,0
5475,,,['food_and_agricultural_commodities'],0,0,0,0,1,0,0,0,0,0,0
5425,,,[''],1,0,0,0,0,0,0,0,0,0,0
5316,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
5308,,,[''],1,0,0,0,0,0,0,0,0,0,0
5296,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
5267,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
5227,,,[''],1,0,0,0,0,0,0,0,0,0,0
5214,,,['law_regulation'],0,0,0,0,0,0,1,0,0,0,0
5212,,,['monitor_inventory'],0,0,0,0,0,0,0,0,0,1,0
5206,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
5199,,,['food_and_agricultural_commodities'],0,0,0,0,1,0,0,0,0,0,0
5169,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
5051,,,[''],1,0,0,0,0,0,0,0,0,0,0
4939,,,[''],1,0,0,0,0,0,0,0,0,0,0
4936,,,[''],1,0,0,0,0,0,0,0,0,0,0
4599,,,['food_and_agricultural_commodities'],0,0,0,0,1,0,0,0,0,0,0
4595,,,['food_and_agricultural_commodities'],0,0,0,0,1,0,0,0,0,0,0
4579,,,['food_and_agricultural_commodities'],0,0,0,0,1,0,0,0,0,0,0
4575,,,['food_and_agricultural_commodities'],0,0,0,0,1,0,0,0,0,0,0
4561,,,['food_and_agricultural_commodities'],0,0,0,0,1,0,0,0,0,0,0
3962,,,['food_and_agricultural_commodities'],0,0,0,0,1,0,0,0,0,0,0
3959,,,['food_and_agricultural_commodities'],0,0,0,0,1,0,0,0,0,0,0
3956,,,['food_and_agricultural_commodities'],0,0,0,0,1,0,0,0,0,0,0
3954,,,['food_and_agricultural_commodities'],0,0,0,0,1,0,0,0,0,0,0
3952,,,['food_and_agricultural_commodities'],0,0,0,0,1,0,0,0,0,0,0
2564,,,[''],1,0,0,0,0,0,0,0,0,0,0
2596,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
3977,,,['law_regulation'],0,0,0,0,0,0,1,0,0,0,0
4000,,,['finance_economy'],0,0,0,1,0,0,0,0,0,0,0
4186,,,['finance_economy'],0,0,0,1,0,0,0,0,0,0,0
5275,,,[''],1,0,0,0,0,0,0,0,0,0,0
5806,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
5813,,,['technology_innovation'],0,0,0,0,0,0,0,0,0,0,1
5863,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
5986,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
6151,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
6485,,,['monitor_inventory'],0,0,0,0,0,0,0,0,0,1,0
3936,,,['management_operation'],0,0,0,0,0,0,0,1,0,0,0
