PIMS_ID,all_text_clean,all_text_clean_spacy,main_strategy_2,,capacity_building,enabling,finance_economy,food_and_agricultural_commodities,governance,law_regulation,management_operation,mitigation_adaptation,monitor_inventory,technology_innovation
5837,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
5823,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
5822,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
5821,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
5804,,,['management_operation'],0,0,0,0,0,0,0,1,0,0,0
5792,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
5784,,,['management_operation'],0,0,0,0,0,0,0,1,0,0,0
5778,,,['governance'],0,0,0,0,0,1,0,0,0,0,0
5770,,,['governance'],0,0,0,0,0,1,0,0,0,0,0
5769,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
5766,,,['mitigation_adaptation'],0,0,0,0,0,0,0,0,1,0,0
5763,,,['management_operation'],0,0,0,0,0,0,0,1,0,0,0
5761,,,['finance_economy'],0,0,0,1,0,0,0,0,0,0,0
5760,,,['management_operation'],0,0,0,0,0,0,0,1,0,0,0
5750,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
5741,,,['law_regulation'],0,0,0,0,0,0,1,0,0,0,0
5716,,,['law_regulation'],0,0,0,0,0,0,1,0,0,0,0
5704,,,['finance_economy'],0,0,0,1,0,0,0,0,0,0,0
5693,,,['management_operation'],0,0,0,0,0,0,0,1,0,0,0
5690,,,['management_operation'],0,0,0,0,0,0,0,1,0,0,0
5689,,,['management_operation'],0,0,0,0,0,0,0,1,0,0,0
5688,,,['management_operation'],0,0,0,0,0,0,0,1,0,0,0
5686,,,['enabling'],0,0,1,0,0,0,0,0,0,0,0
5659,,,['management_operation'],0,0,0,0,0,0,0,1,0,0,0
5645,,,['management_operation'],0,0,0,0,0,0,0,1,0,0,0
5640,,,['management_operation'],0,0,0,0,0,0,0,1,0,0,0
5620,,,['management_operation'],0,0,0,0,0,0,0,1,0,0,0
5619,,,['management_operation'],0,0,0,0,0,0,0,1,0,0,0
5581,,,['management_operation'],0,0,0,0,0,0,0,1,0,0,0
5507,,,['finance_economy'],0,0,0,1,0,0,0,0,0,0,0
5503,,,['governance'],0,0,0,0,0,1,0,0,0,0,0
5502,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
5468,,,['management_operation'],0,0,0,0,0,0,0,1,0,0,0
5467,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
5387,,,['management_operation'],0,0,0,0,0,0,0,1,0,0,0
5379,,,['governance'],0,0,0,0,0,1,0,0,0,0,0
5090,,,['mitigation_adaptation'],0,0,0,0,0,0,0,0,1,0,0
4970,,,['management_operation'],0,0,0,0,0,0,0,1,0,0,0
4775,,,['mitigation_adaptation'],0,0,0,0,0,0,0,0,1,0,0
4633,,,['management_operation'],0,0,0,0,0,0,0,1,0,0,0
4590,,,[''],1,0,0,0,0,0,0,0,0,0,0
4138,,,['food_and_agricultural_commodities'],0,0,0,0,1,0,0,0,0,0,0
3807,,,['management_operation'],0,0,0,0,0,0,0,1,0,0,0
3650,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
6281,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
6274,,,['management_operation'],0,0,0,0,0,0,0,1,0,0,0
6003,,,['law_regulation'],0,0,0,0,0,0,1,0,0,0,0
5931,,,['technology_innovation'],0,0,0,0,0,0,0,0,0,0,1
5908,,,['management_operation'],0,0,0,0,0,0,0,1,0,0,0
5877,,,['technology_innovation'],0,0,0,0,0,0,0,0,0,0,1
5874,,,['technology_innovation'],0,0,0,0,0,0,0,0,0,0,1
5872,,,['management_operation'],0,0,0,0,0,0,0,1,0,0,0
5861,,,['law_regulation'],0,0,0,0,0,0,1,0,0,0,0
5830,,,['monitor_inventory'],0,0,0,0,0,0,0,0,0,1,0
5725,,,['governance'],0,0,0,0,0,1,0,0,0,0,0
5720,,,['management_operation'],0,0,0,0,0,0,0,1,0,0,0
5615,,,['management_operation'],0,0,0,0,0,0,0,1,0,0,0
5532,,,['finance_economy'],0,0,0,1,0,0,0,0,0,0,0
5479,,,['technology_innovation'],0,0,0,0,0,0,0,0,0,0,1
5410,,,['finance_economy'],0,0,0,1,0,0,0,0,0,0,0
6188,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
6159,,,['law_regulation'],0,0,0,0,0,0,1,0,0,0,0
6089,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
6037,,,['finance_economy'],0,0,0,1,0,0,0,0,0,0,0
5997,,,['monitor_inventory'],0,0,0,0,0,0,0,0,0,1,0
5957,,,['finance_economy'],0,0,0,1,0,0,0,0,0,0,0
5885,,,['technology_innovation'],0,0,0,0,0,0,0,0,0,0,1
5831,,,['monitor_inventory'],0,0,0,0,0,0,0,0,0,1,0
5728,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
5721,,,['law_regulation'],0,0,0,0,0,0,1,0,0,0,0
5702,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
5677,,,['monitor_inventory'],0,0,0,0,0,0,0,0,0,1,0
5674,,,['finance_economy'],0,0,0,1,0,0,0,0,0,0,0
5653,,,['monitor_inventory'],0,0,0,0,0,0,0,0,0,1,0
5574,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
5543,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
5488,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
5484,,,['technology_innovation'],0,0,0,0,0,0,0,0,0,0,1
5476,,,['finance_economy'],0,0,0,1,0,0,0,0,0,0,0
5462,,,['management_operation'],0,0,0,0,0,0,0,1,0,0,0
5395,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
6121,,,['monitor_inventory'],0,0,0,0,0,0,0,0,0,1,0
6108,,,['management_operation'],0,0,0,0,0,0,0,1,0,0,0
6533,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
6520,,,['food_and_agricultural_commodities'],0,0,0,0,1,0,0,0,0,0,0
6376,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
6266,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
6245,,,['law_regulation'],0,0,0,0,0,0,1,0,0,0,0
6238,,,['monitor_inventory'],0,0,0,0,0,0,0,0,0,1,0
6219,,,['management_operation'],0,0,0,0,0,0,0,1,0,0,0
6215,,,['mitigation_adaptation'],0,0,0,0,0,0,0,0,1,0,0
6172,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
6155,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
6148,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
6137,,,['law_regulation'],0,0,0,0,0,0,1,0,0,0,0
6135,,,['law_regulation'],0,0,0,0,0,0,1,0,0,0,0
6132,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
6130,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
6119,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
6117,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
6116,,,['monitor_inventory'],0,0,0,0,0,0,0,0,0,1,0
6100,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
6098,,,['law_regulation'],0,0,0,0,0,0,1,0,0,0,0
6080,,,['law_regulation'],0,0,0,0,0,0,1,0,0,0,0
6076,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
6075,,,['monitor_inventory'],0,0,0,0,0,0,0,0,0,1,0
6044,,,['monitor_inventory'],0,0,0,0,0,0,0,0,0,1,0
6043,,,['monitor_inventory'],0,0,0,0,0,0,0,0,0,1,0
6036,,,['monitor_inventory'],0,0,0,0,0,0,0,0,0,1,0
6034,,,['finance_economy'],0,0,0,1,0,0,0,0,0,0,0
6033,,,['monitor_inventory'],0,0,0,0,0,0,0,0,0,1,0
5977,,,['monitor_inventory'],0,0,0,0,0,0,0,0,0,1,0
5975,,,['monitor_inventory'],0,0,0,0,0,0,0,0,0,1,0
5968,,,['monitor_inventory'],0,0,0,0,0,0,0,0,0,1,0
5967,,,['monitor_inventory'],0,0,0,0,0,0,0,0,0,1,0
5966,,,['monitor_inventory'],0,0,0,0,0,0,0,0,0,1,0
5963,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
5853,,,['monitor_inventory'],0,0,0,0,0,0,0,0,0,1,0
5839,,,['law_regulation'],0,0,0,0,0,0,1,0,0,0,0
5595,,,['monitor_inventory'],0,0,0,0,0,0,0,0,0,1,0
5552,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
5464,,,['monitor_inventory'],0,0,0,0,0,0,0,0,0,1,0
5434,,,['food_and_agricultural_commodities'],0,0,0,0,1,0,0,0,0,0,0
5431,,,['law_regulation'],0,0,0,0,0,0,1,0,0,0,0
5428,,,['law_regulation'],0,0,0,0,0,0,1,0,0,0,0
5400,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
5336,,,['law_regulation'],0,0,0,0,0,0,1,0,0,0,0
5002,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
4978,,,['finance_economy'],0,0,0,1,0,0,0,0,0,0,0
4952,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
4805,,,['law_regulation'],0,0,0,0,0,0,1,0,0,0,0
4789,,,['management_operation'],0,0,0,0,0,0,0,1,0,0,0
4667,,,['mitigation_adaptation'],0,0,0,0,0,0,0,0,1,0,0
4569,,,['mitigation_adaptation'],0,0,0,0,0,0,0,0,1,0,0
4453,,,['law_regulation'],0,0,0,0,0,0,1,0,0,0,0
4377,,,['monitor_inventory'],0,0,0,0,0,0,0,0,0,1,0
2796,,,['law_regulation'],0,0,0,0,0,0,1,0,0,0,0
6543,,,['law_regulation'],0,0,0,0,0,0,1,0,0,0,0
6539,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
6532,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
6434,,,['law_regulation'],0,0,0,0,0,0,1,0,0,0,0
6423,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
6422,,,['monitor_inventory'],0,0,0,0,0,0,0,0,0,1,0
6420,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
6378,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
6353,,,['law_regulation'],0,0,0,0,0,0,1,0,0,0,0
6352,,,['law_regulation'],0,0,0,0,0,0,1,0,0,0,0
6332,,,['law_regulation'],0,0,0,0,0,0,1,0,0,0,0
6318,,,['monitor_inventory'],0,0,0,0,0,0,0,0,0,1,0
6272,,,['law_regulation'],0,0,0,0,0,0,1,0,0,0,0
6271,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
6263,,,['governance'],0,0,0,0,0,1,0,0,0,0,0
6262,,,['governance'],0,0,0,0,0,1,0,0,0,0,0
6255,,,['monitor_inventory'],0,0,0,0,0,0,0,0,0,1,0
6251,,,['enabling'],0,0,1,0,0,0,0,0,0,0,0
6241,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
6239,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
6236,,,['finance_economy'],0,0,0,1,0,0,0,0,0,0,0
6235,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
6233,,,['food_and_agricultural_commodities'],0,0,0,0,1,0,0,0,0,0,0
6223,,,['law_regulation'],0,0,0,0,0,0,1,0,0,0,0
6222,,,['law_regulation'],0,0,0,0,0,0,1,0,0,0,0
6214,,,['law_regulation'],0,0,0,0,0,0,1,0,0,0,0
6212,,,['law_regulation'],0,0,0,0,0,0,1,0,0,0,0
6211,,,['law_regulation'],0,0,0,0,0,0,1,0,0,0,0
6209,,,['law_regulation'],0,0,0,0,0,0,1,0,0,0,0
6208,,,['law_regulation'],0,0,0,0,0,0,1,0,0,0,0
6207,,,['law_regulation'],0,0,0,0,0,0,1,0,0,0,0
6203,,,['law_regulation'],0,0,0,0,0,0,1,0,0,0,0
6197,,,['food_and_agricultural_commodities'],0,0,0,0,1,0,0,0,0,0,0
6181,,,['finance_economy'],0,0,0,1,0,0,0,0,0,0,0
6170,,,['finance_economy'],0,0,0,1,0,0,0,0,0,0,0
6152,,,['finance_economy'],0,0,0,1,0,0,0,0,0,0,0
6149,,,['finance_economy'],0,0,0,1,0,0,0,0,0,0,0
6143,,,['law_regulation'],0,0,0,0,0,0,1,0,0,0,0
6140,,,['finance_economy'],0,0,0,1,0,0,0,0,0,0,0
6136,,,['law_regulation'],0,0,0,0,0,0,1,0,0,0,0
6131,,,['law_regulation'],0,0,0,0,0,0,1,0,0,0,0
6128,,,['governance'],0,0,0,0,0,1,0,0,0,0,0
6124,,,['monitor_inventory'],0,0,0,0,0,0,0,0,0,1,0
6120,,,['law_regulation'],0,0,0,0,0,0,1,0,0,0,0
6082,,,['law_regulation'],0,0,0,0,0,0,1,0,0,0,0
6067,,,['finance_economy'],0,0,0,1,0,0,0,0,0,0,0
6064,,,['finance_economy'],0,0,0,1,0,0,0,0,0,0,0
6060,,,['management_operation'],0,0,0,0,0,0,0,1,0,0,0
6056,,,['law_regulation'],0,0,0,0,0,0,1,0,0,0,0
6055,,,['finance_economy'],0,0,0,1,0,0,0,0,0,0,0
6041,,,['law_regulation'],0,0,0,0,0,0,1,0,0,0,0
6031,,,['governance'],0,0,0,0,0,1,0,0,0,0,0
6013,,,['law_regulation'],0,0,0,0,0,0,1,0,0,0,0
6012,,,['law_regulation'],0,0,0,0,0,0,1,0,0,0,0
5946,,,['law_regulation'],0,0,0,0,0,0,1,0,0,0,0
5943,,,['monitor_inventory'],0,0,0,0,0,0,0,0,0,1,0
5939,,,['governance'],0,0,0,0,0,1,0,0,0,0,0
5925,,,['law_regulation'],0,0,0,0,0,0,1,0,0,0,0
5901,,,['law_regulation'],0,0,0,0,0,0,1,0,0,0,0
5870,,,['law_regulation'],0,0,0,0,0,0,1,0,0,0,0
5851,,,['law_regulation'],0,0,0,0,0,0,1,0,0,0,0
5843,,,['law_regulation'],0,0,0,0,0,0,1,0,0,0,0
5811,,,['law_regulation'],0,0,0,0,0,0,1,0,0,0,0
5799,,,['governance'],0,0,0,0,0,1,0,0,0,0,0
5798,,,['governance'],0,0,0,0,0,1,0,0,0,0,0
5772,,,['law_regulation'],0,0,0,0,0,0,1,0,0,0,0
5754,,,['governance'],0,0,0,0,0,1,0,0,0,0,0
5737,,,['governance'],0,0,0,0,0,1,0,0,0,0,0
5644,,,['law_regulation'],0,0,0,0,0,0,1,0,0,0,0
5643,,,['governance'],0,0,0,0,0,1,0,0,0,0,0
5593,,,['law_regulation'],0,0,0,0,0,0,1,0,0,0,0
5587,,,['law_regulation'],0,0,0,0,0,0,1,0,0,0,0
5530,,,['governance'],0,0,0,0,0,1,0,0,0,0,0
5518,,,['finance_economy'],0,0,0,1,0,0,0,0,0,0,0
5498,,,['governance'],0,0,0,0,0,1,0,0,0,0,0
5491,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
5487,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
5486,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
5485,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
5475,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
5425,,,['governance'],0,0,0,0,0,1,0,0,0,0,0
5316,,,['law_regulation'],0,0,0,0,0,0,1,0,0,0,0
5308,,,['governance'],0,0,0,0,0,1,0,0,0,0,0
5296,,,['law_regulation'],0,0,0,0,0,0,1,0,0,0,0
5267,,,['law_regulation'],0,0,0,0,0,0,1,0,0,0,0
5227,,,['governance'],0,0,0,0,0,1,0,0,0,0,0
5214,,,['monitor_inventory'],0,0,0,0,0,0,0,0,0,1,0
5212,,,['law_regulation'],0,0,0,0,0,0,1,0,0,0,0
5206,,,['law_regulation'],0,0,0,0,0,0,1,0,0,0,0
5199,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
5169,,,['law_regulation'],0,0,0,0,0,0,1,0,0,0,0
5051,,,['governance'],0,0,0,0,0,1,0,0,0,0,0
4939,,,['governance'],0,0,0,0,0,1,0,0,0,0,0
4936,,,['governance'],0,0,0,0,0,1,0,0,0,0,0
4599,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
4595,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
4579,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
4575,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
4561,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
3962,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
3959,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
3956,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
3954,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
3952,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
2564,,,['governance'],0,0,0,0,0,1,0,0,0,0,0
2596,,,['management_operation'],0,0,0,0,0,0,0,1,0,0,0
3977,,,['management_operation'],0,0,0,0,0,0,0,1,0,0,0
4000,,,['management_operation'],0,0,0,0,0,0,0,1,0,0,0
4186,,,['governance'],0,0,0,0,0,1,0,0,0,0,0
5275,,,['governance'],0,0,0,0,0,1,0,0,0,0,0
5806,,,['management_operation'],0,0,0,0,0,0,0,1,0,0,0
5813,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
5863,,,['finance_economy'],0,0,0,1,0,0,0,0,0,0,0
5986,,,['finance_economy'],0,0,0,1,0,0,0,0,0,0,0
6151,,,['finance_economy'],0,0,0,1,0,0,0,0,0,0,0
6485,,,['capacity_building'],0,1,0,0,0,0,0,0,0,0,0
3936,,,['law_regulation'],0,0,0,0,0,0,1,0,0,0,0
